Domain	Phylum	Class	Order	Family	Genus	Species	tax_id	tax_level	21hA_minus_num	21hA_minus_frac	21hA_plus_num	21hA_plus_frac	21hB_minus_num	21hB_minus_frac	21hB_plus_num	21hB_plus_frac	21hC_minus_num	21hC_minus_frac	21hC_plus_num	21hC_plus_frac	4hA_minus_num	4hA_minus_frac	4hA_plus_num	4hA_plus_frac	4hB_minus_num	4hB_minus_frac	4hB_plus_num	4hB_plus_frac	4hC_minus_num	4hC_minus_frac	4hC_plus_num	4hC_plus_frac	SYTO_10_num	SYTO_10_frac	SYTO_11_num	SYTO_11_frac	SYTO_12_num	SYTO_12_frac	SYTO_13_num	SYTO_13_frac	SYTO_14_num	SYTO_14_frac	SYTO_15_num	SYTO_15_frac	SYTO_16_num	SYTO_16_frac	SYTO_17_num	SYTO_17_frac	SYTO_18_num	SYTO_18_frac	SYTO_1_num	SYTO_1_frac	SYTO_2_num	SYTO_2_frac	SYTO_3_num	SYTO_3_frac	SYTO_4_num	SYTO_4_frac	SYTO_5_num	SYTO_5_frac	SYTO_6_num	SYTO_6_frac	SYTO_7_num	SYTO_7_frac	SYTO_8_num	SYTO_8_frac	SYTO_9_num	SYTO_9_frac	Total_A_num	Total_A_frac	Total_B_num	Total_B_frac	Total_C_num	Total_C_frac
Viruses	Uroviricota	Caudoviricetes	NA	Herelleviridae	Caeruleovirus	Caeruleovirus Bcp1	1985176	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	21	0	32	0
Viruses	Uroviricota	Caudoviricetes	NA	Herelleviridae	Wphvirus	Wphvirus WPh	1922328	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0
Viruses	Uroviricota	Caudoviricetes	NA	Herelleviridae	Agatevirus	Agatevirus agate	1910935	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Herelleviridae	Agatevirus	Agatevirus bobb	1910936	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
Viruses	Uroviricota	Caudoviricetes	NA	Herelleviridae	Agatevirus	Agatevirus Bp8pC	1910937	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Viruses	Uroviricota	Caudoviricetes	NA	Herelleviridae	Bastillevirus	Bastillevirus bastille	1918011	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Herelleviridae	Matervirus	Matervirus mater	2560332	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	3	0
Viruses	Uroviricota	Caudoviricetes	NA	Herelleviridae	Sepunavirus	Sepunavirus SEP1	1980930	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Herelleviridae	Kayvirus	Kayvirus rodi	1980962	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	8	0	1	0
Viruses	Uroviricota	Caudoviricetes	NA	Herelleviridae	Elpedvirus	Elpedvirus LpeD	2845137	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Herelleviridae	NA	Bacillus phage SP-10	941058	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Viruses	Uroviricota	Caudoviricetes	NA	Herelleviridae	Okubovirus	Okubovirus camphawk	1986015	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Herelleviridae	Kochikohdavirus	Kochikohdavirus ECP3	2560418	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
Viruses	Uroviricota	Caudoviricetes	NA	Herelleviridae	Harbinvirus	Harbinvirus bromius	2734049	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Herelleviridae	Hopescreekvirus	Hopescreekvirus LfeInf	2845136	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Turbidovirus	Turbidovirus benvolio	2956564	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0
Viruses	Uroviricota	Caudoviricetes	Crassvirales	Suoliviridae	Besingivirus	Besingivirus coli	2772063	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	16	0	80	0
Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Kahucivirus	Kahucivirus intestinalis	2956048	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	21	0	9	0
Viruses	Uroviricota	Caudoviricetes	Crassvirales	Suoliviridae	Buchavirus	Buchavirus hominis	2772082	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	0	3	0
Viruses	Uroviricota	Caudoviricetes	Crassvirales	Suoliviridae	Blohavirus	Blohavirus americanus	2772080	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
Viruses	Uroviricota	Caudoviricetes	Crassvirales	Suoliviridae	Buchavirus	Buchavirus faecalis	2772081	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
Viruses	Uroviricota	Caudoviricetes	Crassvirales	Suoliviridae	Aurodevirus	Aurodevirus intestinalis	2772088	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
Viruses	Uroviricota	Caudoviricetes	Crassvirales	NA	NA	CrAssphage sp.	2212563	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
Viruses	Uroviricota	Caudoviricetes	Crassvirales	Intestiviridae	Diorhovirus	Diorhovirus intestinalis	2772065	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0
Viruses	Uroviricota	Caudoviricetes	Crassvirales	Steigviridae	Mahstovirus	Mahstovirus faecalis	2772062	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
Viruses	Uroviricota	Caudoviricetes	Crassvirales	Intestiviridae	Fohxhuevirus	Fohxhuevirus gastrointestinalis	2772068	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
Viruses	Uroviricota	Caudoviricetes	Crassvirales	Steigviridae	Mahlunavirus	Mahlunavirus rarus	2772076	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Viruses	Uroviricota	Caudoviricetes	NA	Orlajensenviridae	Paopuvirus	Paopuvirus azizam	2956257	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	4	0
Viruses	Uroviricota	Caudoviricetes	NA	Orlajensenviridae	Paopuvirus	Paopuvirus poranda	2956263	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	9	0	10	0
Viruses	Uroviricota	Caudoviricetes	NA	Orlajensenviridae	Paopuvirus	Paopuvirus quaker	2956264	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Orlajensenviridae	Paopuvirus	Paopuvirus paopu	2956262	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	10	0	4	0
Viruses	Uroviricota	Caudoviricetes	NA	Podoviridae	NA	Rhodoferax phage P26218	1636270	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0
Viruses	Uroviricota	Caudoviricetes	NA	Podoviridae	NA	Sodalis phage phiSG1	373126	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Podoviridae	NA	Xylella phage Xfas53	670252	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Marthavirus	Marthavirus jawnski	1980949	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	14	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Marthavirus	Marthavirus zartrosa	2843736	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Backyardiganvirus	Backyardiganvirus cintron	2955400	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	7	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Backyardiganvirus	Backyardiganvirus camperdownii	2955397	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	15	0	14	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Backyardiganvirus	Mycobacterium phage Iracema64	1755681	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Demerecviridae	Epseptimavirus	Epseptimavirus LVR16A	2732023	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Demerecviridae	Epseptimavirus	Epseptimavirus ev129	2846082	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Demerecviridae	Epseptimavirus	Epseptimavirus fuchur	2846132	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0
Viruses	Uroviricota	Caudoviricetes	NA	Demerecviridae	Tequintavirus	Tequintavirus NR01	2733988	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0
Viruses	Uroviricota	Caudoviricetes	NA	Demerecviridae	Tequintavirus	Tequintavirus NBEco002	2712971	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Demerecviridae	Haartmanvirus	Haartmanvirus R201	2732036	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	12	0	4	0
Viruses	Uroviricota	Caudoviricetes	NA	Demerecviridae	Jesfedecavirus	Jesfedecavirus phi3	2560836	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Demerecviridae	Pogseptimavirus	Pogseptimavirus VspSw1	2733997	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0
Viruses	Uroviricota	Caudoviricetes	NA	Demerecviridae	Novosibvirus	Novosibvirus PM135	2560651	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Demerecviridae	Novosibvirus	Novosibvirus stubb	2733995	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Veracruzvirus	Veracruzvirus rockstar	2003502	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	7	0	13	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Veracruzvirus	Veracruzvirus heldan	1032892	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	2	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Barbavirus	Barbavirus barba8S	2734094	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	23	0	9	0
Viruses	Uroviricota	Caudoviricetes	NA	Ackermannviridae	NA	Sinorhizobium phage phiM9	1636182	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	12	0	9	0
Viruses	Uroviricota	Caudoviricetes	NA	Ackermannviridae	Kuttervirus	Kuttervirus mutine	2846094	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Ackermannviridae	Agtrevirus	Agtrevirus EM4	2844121	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	8	0
Viruses	Uroviricota	Caudoviricetes	NA	Ackermannviridae	Taipeivirus	Taipeivirus IME250	2169688	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
Viruses	Uroviricota	Caudoviricetes	NA	Ackermannviridae	Taipeivirus	Klebsiella virus UPM 2146	2656521	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Ackermannviridae	Nezavisimistyvirus	Nezavisimistyvirus bue1	2841300	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	Ackermannviridae	Miltonvirus	Miltonvirus MAM1	2169689	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Benedictvirus	Benedictvirus chadwick	2955417	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	8	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Benedictvirus	Benedictvirus benedict	2955415	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Benedictvirus	Benedictvirus naca	2955420	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Benedictvirus	Benedictvirus swirley	2955422	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Benedictvirus	Benedictvirus zolita	2955425	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Montyvirus	Montyvirus flakey	2734257	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Montyvirus	Montyvirus john316	2844668	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Emalynvirus	Emalynvirus troje	2560511	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Korravirus	Korravirus preamble	1982083	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Korravirus	Korravirus hunterdalle	1982080	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
Viruses	Uroviricota	Caudoviricetes	NA	NA	Korravirus	Korravirus greenhouse	2956068	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
